run_id,gpu_id,n_gpu_active,mode,W_SM_KiB,blocks_per_SM,threads_per_block,active_SM,ITER,sweeps,elapsed_s,E_before_mJ,E_after_mJ,delta_E_J,idle_baseline_J,net_E_J,N_MMA,FLOP,input_bits,w_block_bytes,tiles_per_block,reuse_factor,load_repeat,store_repeat,expected_reg_operand_ops,expected_shared_bytes,expected_l2_bytes,expected_dram_bytes,expected_store_bytes,pJ_per_FLOP,pJ_per_input_bit,ncu_tensor_inst,ncu_shared_bytes,ncu_l2_bytes,ncu_dram_bytes,ncu_spill_bytes,smid_histogram_ok,clock_sm_mhz,clock_mem_mhz,temp_C,profile_name,architecture_family,chip,compute_capability,sm_count,l2_mib,shared_kib_per_sm,tensor_modes,energy_source,energy_integration_method,nvml_total_energy_supported,nvml_power_usage_semantics,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,driver_version,nvml_version,notes
empty_1782988657466_r0,0,1,empty,32,1,32,82,30093036,0,0.1826043,26772644619,26772650555,5.936,15.8878203696,-9.95182036964,0,0,0,32768,32,8,1,1,0,0,0,0,328,0,0,0,0,0,0,0,true,1740,9501,52,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,23082,24798,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=8;load_repeat=1;store_repeat=1;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=328;gpu_active=1;energy_source=nvml_total_energy;power_mw=23082;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=24798;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_fragment_only_1782988669283_r0,0,1,reg_fragment_only,32,1,32,82,30093036,0,1.472813811,26773481737,26773687051,205.314,117.734912191,87.5790878091,0,0,0,32768,32,8,1,1,0,0,0,0,83968,0,0,0,0,0,0,0,true,1950,9501,61,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,23424,178204,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=8;load_repeat=1;store_repeat=1;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=83968;gpu_active=1;energy_source=nvml_total_energy;power_mw=23424;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=178204;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_operand_only_1782988684322_r0,0,1,reg_operand_only,32,1,32,82,30093036,0,5.502469764,26774613942,26775527547,913.605,486.181934431,427.423065569,0,0,0,32768,32,8,1,1,19741031616,0,0,0,83968,0,0,0,0,0,0,0,true,1950,9501,61,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,23372,177364,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=8;load_repeat=1;store_repeat=1;expected_reg_operand_ops=19741031616;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=83968;gpu_active=1;energy_source=nvml_total_energy;power_mw=23372;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=177364;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_mma_1782988705926_r0,0,1,reg_mma,32,1,32,82,30093036,0,11.325626797,26776402861,26778194029,1791.168,960.232917249,830.935082751,19741031616,161718530998272,161718530998272,32768,32,8,1,1,19741031616,0,0,0,83968,5.13815626213,5.13815626213,0,0,0,0,0,true,1950,9501,61,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,22656,167143,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=8;load_repeat=1;store_repeat=1;expected_reg_operand_ops=19741031616;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=83968;gpu_active=1;energy_source=nvml_total_energy;power_mw=22656;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=167143;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
empty_1782988737201_r0,0,1,empty,32,2,32,82,162541222,0,0.366553323,26781935031,26781967251,32.22,31.5843412308,0.635658769249,0,0,0,16384,16,1,1,1,0,0,0,0,656,0,0,0,0,0,0,0,true,1965,9501,53,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,24039,45295,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=656;gpu_active=1;energy_source=nvml_total_energy;power_mw=24039;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=45295;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_fragment_only_1782988754001_r0,0,1,reg_fragment_only,32,2,32,82,162541222,0,7.279401913,26782901967,26784408742,1506.775,661.244553562,845.530446438,0,0,0,16384,16,1,1,1,0,0,0,0,167936,0,0,0,0,0,0,0,true,1935,9501,66,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,23402,220880,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=167936;gpu_active=1;energy_source=nvml_total_energy;power_mw=23402;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=220880;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_operand_only_1782988777181_r0,0,1,reg_operand_only,32,2,32,82,162541222,0,13.660021125,26785352407,26787687974,2335.567,1224.22842395,1111.33857605,0,0,0,16384,16,1,1,1,26656760408,0,0,0,167936,0,0,0,0,0,0,0,true,1950,9501,64,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,23312,179249,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;expected_reg_operand_ops=26656760408;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=167936;gpu_active=1;energy_source=nvml_total_energy;power_mw=23312;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=179249;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_mma_1782988798562_r0,0,1,reg_mma,32,2,32,82,162541222,0,11.078918867,26788601783,26790580211,1978.428,964.323961699,1014.1040383,26656760408,218372181262336,218372181262336,16384,16,1,1,1,26656760408,0,0,0,167936,4.64392502946,4.64392502946,0,0,0,0,0,true,1950,9501,65,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,23578,186431,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;expected_reg_operand_ops=26656760408;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=167936;gpu_active=1;energy_source=nvml_total_energy;power_mw=23578;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=186431;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
empty_1782988808573_r0,0,1,empty,32,2,32,82,162541222,0,0.475463704,26791503327,26791526565,23.238,41.7250522588,-18.4870522588,0,0,0,16384,16,1,1,1,0,0,0,0,656,0,0,0,0,0,0,0,true,1740,9501,54,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,23648,36471,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=656;gpu_active=1;energy_source=nvml_total_energy;power_mw=23648;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=36471;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_fragment_only_1782988826343_r0,0,1,reg_fragment_only,32,2,32,82,162541222,0,7.482373114,26792485200,26794005159,1519.959,687.471220025,832.487779975,0,0,0,16384,16,1,1,1,0,0,0,0,167936,0,0,0,0,0,0,0,true,1935,9501,67,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,24371,221870,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=167936;gpu_active=1;energy_source=nvml_total_energy;power_mw=24371;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=221870;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_operand_only_1782988849413_r0,0,1,reg_operand_only,32,2,32,82,162541222,0,13.551390934,26794935371,26797263863,2328.492,1202.31242514,1126.17957486,0,0,0,16384,16,1,1,1,26656760408,0,0,0,167936,0,0,0,0,0,0,0,true,1950,9501,64,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,24166,179648,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;expected_reg_operand_ops=26656760408;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=167936;gpu_active=1;energy_source=nvml_total_energy;power_mw=24166;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=179648;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_mma_1782988870748_r0,0,1,reg_mma,32,2,32,82,162541222,0,11.058271091,26798168664,26800149973,1981.309,953.144562171,1028.16443783,26656760408,218372181262336,218372181262336,16384,16,1,1,1,26656760408,0,0,0,167936,4.70831234952,4.70831234952,0,0,0,0,0,true,1935,9501,65,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,24007,185335,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;expected_reg_operand_ops=26656760408;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=167936;gpu_active=1;energy_source=nvml_total_energy;power_mw=24007;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=185335;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
empty_1782988880649_r0,0,1,empty,32,2,32,82,162541222,0,0.388851218,26801079348,26801098322,18.974,35.0234575746,-16.0494575746,0,0,0,16384,16,1,1,1,0,0,0,0,656,0,0,0,0,0,0,0,true,1740,9501,54,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,24634,35713,0,0,591.86,13.590.57,"regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=656;gpu_active=1;energy_source=nvml_total_energy;power_mw=24634;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=35713;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
